satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,salary,sales,employee_id
0.69,0.66,3,215,6,0,0,0,high,sales,13949
0.52,0.72,4,222,3,0,0,0,low,sales,13950
0.9,0.58,3,244,8,0,0,0,low,sales,13951
0.92,0.63,5,224,8,1,0,0,low,sales,13952
0.72,0.59,5,200,8,1,0,0,low,sales,13953
0.92,0.61,4,143,8,0,0,0,low,sales,13954
0.79,0.86,5,238,8,0,0,0,low,sales,13955
0.48,0.89,4,145,3,0,0,0,low,sales,13956
0.27,0.76,4,108,10,0,0,0,medium,sales,13957
0.67,0.49,3,247,10,0,0,0,medium,sales,13958
0.48,0.7,3,213,10,0,0,0,medium,sales,13959
0.99,0.6,4,209,8,1,0,0,medium,IT,13960
0.49,0.88,4,240,8,0,0,0,medium,product_mng,13961
0.39,0.45,3,100,8,1,0,0,medium,product_mng,13962
0.99,0.92,4,265,4,1,0,0,medium,product_mng,13963
0.78,0.57,3,209,3,0,0,0,medium,product_mng,13964
0.5,0.73,3,154,10,0,0,0,medium,IT,13965
0.61,0.79,5,230,10,0,0,0,high,management,13966
0.88,0.6,4,208,7,0,1,0,high,management,13967
0.44,0.44,2,141,7,1,1,0,high,management,13968
0.73,0.78,3,262,7,1,1,0,high,management,13969
0.58,0.84,4,206,7,0,1,0,high,management,13970
0.74,0.98,3,166,3,1,1,0,high,management,13971
0.32,0.48,4,117,10,0,1,0,medium,marketing,13972
0.88,0.83,4,273,10,0,0,0,medium,sales,13973
0.81,0.9,4,270,10,0,0,0,medium,accounting,13974
0.59,0.92,3,138,10,0,0,0,low,support,13975
0.79,0.65,3,235,10,0,0,0,low,technical,13976
0.92,0.64,4,190,10,1,0,0,low,management,13977
0.76,0.85,3,192,3,0,0,0,low,marketing,13978
0.91,0.65,5,214,3,1,0,0,low,marketing,13979
0.8,0.84,4,242,2,1,0,0,low,marketing,13980
0.73,0.72,4,233,2,0,0,0,low,sales,13981
0.88,0.53,3,218,4,0,0,0,low,sales,13982
0.65,0.4,5,125,4,0,0,0,low,sales,13983
0.84,0.5,4,178,2,0,0,0,low,sales,13984
0.93,0.5,5,272,3,0,0,0,low,sales,13985
0.64,0.6,3,265,4,0,0,0,low,sales,13986
0.66,0.72,4,271,3,0,0,0,low,sales,13987
0.76,0.56,3,179,3,1,0,0,low,sales,13988
0.34,0.72,3,118,4,0,0,0,low,IT,13989
0.48,0.8,4,196,5,0,0,0,low,product_mng,13990
0.79,0.61,4,173,2,0,0,0,low,product_mng,13991
0.82,0.67,4,156,3,0,0,0,low,product_mng,13992
0.51,0.71,2,180,3,0,0,0,low,product_mng,13993
0.84,0.78,4,263,3,0,0,0,low,IT,13994
0.66,0.79,5,134,3,0,0,0,high,management,13995
0.72,0.88,3,189,3,1,0,0,high,management,13996
0.53,0.91,4,167,4,0,0,0,high,management,13997
0.81,0.8,5,132,2,1,0,0,high,management,13998
0.58,0.9,3,209,2,0,0,0,high,management,13999
0.82,0.56,2,227,5,1,0,0,high,management,14000
0.72,0.99,4,239,3,0,0,0,medium,marketing,14001
0.9,0.54,4,172,4,0,0,0,medium,sales,14002
0.98,0.91,3,188,4,0,0,0,medium,accounting,14003
0.56,0.74,3,265,3,0,0,0,medium,support,14004
0.77,0.82,3,153,3,1,0,0,medium,technical,14005
0.61,0.89,4,242,2,0,0,0,medium,management,14006
0.97,0.61,4,262,3,1,1,0,medium,marketing,14007
0.64,0.55,3,246,2,0,1,0,high,marketing,14008
0.99,0.97,4,211,2,0,1,0,low,marketing,14009
0.61,0.42,3,145,4,0,1,0,medium,sales,14010
0.72,0.71,4,256,3,0,1,0,medium,sales,14011
0.67,0.91,2,245,2,1,1,0,medium,sales,14012
0.9,0.56,3,151,3,0,0,0,medium,sales,14013
0.9,0.73,4,245,2,0,0,0,low,sales,14014
0.63,0.61,4,171,3,0,0,0,low,sales,14015
0.64,0.88,3,252,2,0,0,0,low,sales,14016
0.44,0.65,3,175,2,0,0,0,low,IT,14017
0.64,0.94,4,210,3,0,0,0,low,product_mng,14018
0.65,0.95,2,180,2,0,0,0,low,product_mng,14019
0.69,0.9,5,103,5,0,0,0,low,product_mng,14020
0.93,0.51,4,110,3,0,0,0,low,product_mng,14021
0.73,0.9,5,184,3,0,0,0,low,IT,14022
0.83,0.6,4,161,2,0,0,0,high,management,14023
0.82,0.49,5,210,3,0,0,0,high,management,14024
0.39,0.91,2,212,2,0,0,0,high,management,14025
0.53,0.47,6,106,6,0,0,0,high,management,14026
0.88,0.81,4,179,3,0,0,0,high,management,14027
0.8,0.6,5,217,3,0,0,0,high,management,14028
0.68,0.79,4,184,3,0,0,0,low,marketing,14029
0.66,0.6,3,210,2,0,0,0,low,sales,14030
0.61,0.61,4,246,2,0,0,0,low,accounting,14031
0.74,0.55,4,262,3,0,0,0,low,support,14032
0.61,0.83,4,245,3,1,1,0,low,technical,14033
0.57,0.99,3,222,3,1,1,0,low,management,14034
0.68,0.54,4,146,4,0,1,0,medium,marketing,14035
0.75,0.79,4,263,3,0,1,0,medium,marketing,14036
0.29,0.57,5,134,2,0,1,0,medium,marketing,14037
0.81,0.81,5,250,4,0,1,0,medium,sales,14038
0.53,0.68,4,173,3,0,0,0,medium,sales,14039
0.42,0.96,6,173,3,0,0,0,medium,sales,14040
0.64,0.67,4,252,3,1,0,0,medium,sales,14041
0.63,0.5,2,230,4,0,0,0,medium,sales,14042
0.81,0.81,4,212,2,1,0,0,medium,sales,14043
0.71,0.66,5,187,2,0,0,0,medium,sales,14044
0.7,0.83,5,241,2,0,0,0,medium,sales,14045
0.53,1,3,164,4,0,0,0,medium,IT,14046
0.16,0.93,6,218,6,1,0,0,high,product_mng,14047
0.17,0.55,4,194,3,0,0,0,low,product_mng,14048
0.7,0.95,3,158,2,0,0,0,medium,product_mng,14049
0.43,0.88,2,149,4,0,0,0,medium,product_mng,14050
0.49,0.62,4,161,2,0,0,0,medium,IT,14051
0.5,0.9,5,226,2,0,0,0,high,management,14052
0.57,0.59,2,111,2,0,0,0,high,management,14053
0.68,0.75,4,258,3,0,0,0,high,management,14054
0.62,0.61,3,266,2,0,0,0,high,management,14055
0.69,0.75,3,253,3,0,0,0,high,management,14056
0.63,0.7,5,160,3,0,0,0,high,management,14057
0.76,0.62,5,230,3,1,0,0,low,marketing,14058
0.62,0.76,5,198,3,0,0,0,low,sales,14059
0.82,0.69,3,250,3,0,0,0,low,accounting,14060
0.2,0.7,4,225,5,0,0,0,low,support,14061
0.16,0.7,3,178,3,1,0,0,low,technical,14062
0.2,0.78,4,196,3,0,0,0,low,management,14063
0.53,0.51,4,240,2,0,0,0,low,marketing,14064
0.71,0.63,3,204,3,0,0,0,low,marketing,14065
0.7,0.93,3,250,3,0,0,0,low,marketing,14066
0.92,0.94,2,224,2,0,0,0,low,sales,14067
0.81,0.92,4,268,3,0,0,0,low,sales,14068
0.79,0.62,5,167,3,0,0,0,low,sales,14069
0.53,0.64,3,168,3,0,0,0,low,sales,14070
0.51,0.56,4,168,2,0,0,0,low,sales,14071
0.78,0.9,5,158,3,0,0,0,low,sales,14072
0.5,0.91,3,240,3,0,0,0,low,sales,14073
0.92,1,4,261,4,0,0,0,medium,sales,14074
0.59,0.54,4,176,2,0,0,0,medium,technical,14075
0.77,0.55,3,217,3,0,0,0,medium,support,14076
0.74,0.87,5,224,2,0,0,0,medium,support,14077
0.67,0.97,4,196,3,0,0,0,medium,support,14078
0.56,0.59,3,223,3,0,0,0,medium,support,14079
0.84,0.44,5,131,5,1,0,0,medium,support,14080
0.53,0.77,2,167,2,0,0,0,medium,support,14081
0.86,0.71,5,273,3,0,0,0,medium,support,14082
0.77,0.68,3,98,3,0,0,0,medium,support,14083
0.97,0.94,4,253,3,0,0,0,medium,support,14084
0.69,0.87,5,174,3,0,0,0,medium,support,14085
0.73,0.9,3,274,2,0,0,0,high,support,14086
0.42,0.47,6,174,5,0,0,0,low,technical,14087
0.4,0.47,5,173,5,0,0,0,medium,technical,14088
0.33,0.41,2,198,4,0,0,0,medium,technical,14089
0.68,0.66,3,238,2,0,0,0,medium,management,14090
0.78,0.8,3,256,2,0,0,0,medium,IT,14091
0.92,0.6,3,179,2,0,0,0,low,IT,14092
0.66,0.66,4,273,4,1,0,0,low,IT,14093
0.6,0.45,3,104,4,0,0,0,low,IT,14094
0.86,0.83,4,208,3,1,0,0,low,IT,14095
0.61,0.49,3,275,2,0,0,0,low,product_mng,14096
0.71,0.68,3,231,2,1,0,0,low,product_mng,14097
0.86,0.62,4,186,3,0,0,0,low,product_mng,14098
0.96,0.59,3,241,3,0,0,0,low,product_mng,14099
0.7,0.54,3,194,2,1,0,0,low,IT,14100
0.38,0.49,4,196,3,0,1,0,high,management,14101
0.39,0.75,6,185,3,0,1,0,high,management,14102
0.49,0.4,2,148,2,1,1,0,high,management,14103
0.78,0.62,4,150,3,0,1,0,high,management,14104
0.74,0.79,5,121,5,0,1,0,high,management,14105
0.82,0.76,4,266,3,0,1,0,high,management,14106
0.6,0.42,2,109,6,0,0,0,low,sales,14107
0.72,0.99,3,143,4,0,0,0,low,sales,14108
0.73,0.97,3,174,3,0,0,0,low,sales,14109
0.89,0.55,4,159,2,0,0,0,medium,sales,14110
0.74,0.94,4,157,2,0,0,0,medium,sales,14111
0.83,0.57,2,222,2,0,0,0,medium,sales,14112
0.24,0.88,5,199,5,1,0,0,medium,sales,14113
0.93,0.89,3,255,7,1,0,0,medium,sales,14114
0.96,0.62,4,253,7,0,0,0,medium,sales,14115
0.16,0.68,5,149,7,1,0,0,medium,sales,14116
0.21,0.85,6,285,7,0,0,0,medium,sales,14117
0.69,0.54,3,164,7,0,0,0,medium,sales,14118
0.66,0.96,3,243,3,1,0,0,medium,sales,14119
0.67,0.39,2,207,7,0,0,0,medium,sales,14120
0.85,0.58,4,186,7,0,0,0,medium,sales,14121
0.37,0.92,4,211,7,0,0,0,high,sales,14122
0.64,0.64,2,190,3,0,0,0,low,sales,14123
0.91,0.82,2,241,3,0,0,0,medium,sales,14124
0.96,0.68,3,206,3,0,0,0,medium,sales,14125
0.74,0.7,4,273,3,0,0,0,medium,sales,14126
0.94,0.99,2,157,3,0,0,0,medium,sales,14127
0.37,0.72,3,183,2,0,0,0,low,sales,14128
0.92,0.85,3,151,6,1,0,0,low,sales,14129
0.86,0.72,3,217,3,0,0,0,low,sales,14130
0.66,0.49,5,235,8,1,0,0,low,sales,14131
0.19,0.61,4,127,8,0,0,0,low,sales,14132
0.65,0.61,5,167,8,0,0,0,low,sales,14133
0.92,0.44,3,260,8,0,0,0,low,sales,14134
0.83,0.8,3,240,8,0,0,0,low,sales,14135
0.94,0.82,4,187,3,0,0,0,low,sales,14136
0.42,0.69,3,126,2,0,0,0,low,sales,14137
0.78,0.53,6,168,3,0,0,0,low,sales,14138
0.58,0.76,4,197,5,0,0,0,low,sales,14139
0.5,0.64,2,170,8,0,0,0,low,sales,14140
0.82,0.76,3,219,8,1,0,0,low,IT,14141
0.97,0.92,6,137,8,1,0,0,low,product_mng,14142
0.8,0.93,3,225,4,0,0,0,low,product_mng,14143
0.82,0.84,3,194,3,0,0,0,low,product_mng,14144
0.95,0.99,5,251,4,0,0,0,low,product_mng,14145
0.88,0.51,5,195,4,0,0,0,low,IT,14146
0.5,0.86,3,180,7,0,1,0,high,management,14147
0.53,0.8,2,225,7,1,1,0,high,management,14148
0.82,0.74,3,229,7,0,1,0,high,management,14149
0.15,0.74,6,144,7,0,1,0,high,management,14150
0.92,0.7,3,129,3,0,1,0,high,management,14151
0.53,0.74,3,172,10,0,1,0,high,management,14152
0.58,1,4,220,10,0,0,0,medium,marketing,14153
0.88,0.74,3,273,10,0,0,0,medium,sales,14154
0.85,0.72,3,245,10,0,0,0,medium,accounting,14155
0.99,0.68,5,264,10,1,0,0,medium,support,14156
0.94,0.73,3,268,10,0,0,0,medium,technical,14157
0.63,0.94,3,172,3,0,0,0,medium,management,14158
0.85,0.9,3,245,3,0,0,0,medium,marketing,14159
0.95,0.66,5,192,3,0,0,0,medium,marketing,14160
0.71,0.66,3,268,4,0,0,0,high,marketing,14161
0.49,0.88,4,244,3,0,0,0,low,sales,14162
0.71,0.69,4,222,4,0,0,0,medium,sales,14163
0.52,0.62,5,239,2,0,0,0,medium,sales,14164
0.48,0.72,3,143,4,0,0,0,medium,sales,14165
0.82,0.79,3,160,3,0,0,0,medium,sales,14166
0.83,0.76,2,255,7,0,0,0,low,sales,14167
0.85,0.87,4,152,7,0,0,0,low,sales,14168
0.57,0.64,4,226,7,0,0,0,low,sales,14169
0.16,0.63,5,266,7,0,0,0,low,IT,14170
0.85,0.64,5,256,7,0,0,0,low,product_mng,14171
0.82,0.67,3,198,3,1,0,0,low,product_mng,14172
0.9,0.89,4,254,7,0,0,0,low,product_mng,14173
0.92,0.64,2,104,7,0,0,0,low,product_mng,14174
0.9,0.48,4,136,7,0,0,0,low,IT,14175
0.82,0.8,5,205,3,0,0,0,low,IT,14176
0.84,0.81,4,236,3,1,0,0,low,IT,14177
0.92,0.65,3,176,3,0,0,0,low,IT,14178
0.82,0.82,3,148,3,0,0,0,low,IT,14179
0.8,0.8,4,146,3,1,0,0,low,IT,14180
0.6,0.85,3,242,2,0,0,0,low,IT,14181
0.14,0.38,5,115,6,1,0,0,high,marketing,14182
0.85,0.89,4,150,3,0,0,0,high,accounting,14183
0.55,0.81,3,239,8,0,0,0,high,accounting,14184
0.49,0.71,4,178,8,0,0,0,medium,IT,14185
0.82,0.58,5,263,8,0,0,0,medium,IT,14186
0.59,0.77,3,272,8,0,0,0,high,management,14187
0.9,0.82,3,133,8,0,0,0,medium,marketing,14188
0.62,0.72,3,149,3,1,0,0,medium,marketing,14189
0.61,0.68,3,193,2,0,0,0,medium,marketing,14190
0.52,0.55,5,174,3,1,0,0,medium,sales,14191
0.79,0.87,4,223,5,0,0,0,medium,sales,14192
0.49,0.89,4,201,8,0,0,0,medium,sales,14193
0.73,0.67,2,139,8,0,0,0,medium,sales,14194
0.67,0.49,5,241,8,0,0,0,medium,sales,14195
0.52,0.61,4,187,4,1,0,0,medium,sales,14196
0.72,0.64,4,192,3,0,0,0,medium,sales,14197
0.48,0.5,5,142,4,0,0,0,medium,IT,14198
0.19,0.79,4,229,4,0,0,0,medium,product_mng,14199
0.49,0.49,3,104,7,0,0,0,high,product_mng,14200
0.9,0.76,3,255,7,0,0,0,low,product_mng,14201
0.49,0.49,4,212,7,0,0,0,medium,product_mng,14202
0.6,0.53,2,235,7,0,0,0,medium,IT,14203
0.62,0.85,3,237,3,1,0,0,medium,IT,14204
0.64,0.5,4,253,10,0,1,0,high,management,14205
0.22,0.94,3,193,10,0,1,0,high,management,14206
0.9,0.55,3,259,10,1,1,0,high,management,14207
0.74,0.95,5,266,10,0,1,0,high,management,14208
0.85,0.54,3,185,10,0,1,0,high,management,14209
0.33,0.65,3,172,10,0,1,0,high,marketing,14210
0.5,0.73,4,180,3,0,0,0,low,IT,14211
0.38,0.53,2,157,3,0,0,1,low,sales,14212
0.8,0.86,5,262,6,0,0,1,medium,sales,14213
0.11,0.88,7,272,4,0,0,1,medium,sales,14214
0.72,0.87,5,223,5,0,0,1,low,sales,14215
0.37,0.52,2,159,3,0,0,1,low,sales,14216
0.41,0.5,2,153,3,0,0,1,low,sales,14217
0.1,0.77,6,247,4,0,0,1,low,sales,14218
0.92,0.85,5,259,5,0,0,1,low,sales,14219
0.89,1,5,224,5,0,0,1,low,sales,14220
0.42,0.53,2,142,3,0,0,1,low,sales,14221
0.45,0.54,2,135,3,0,0,1,low,sales,14222
0.11,0.81,6,305,4,0,0,1,low,sales,14223
0.84,0.92,4,234,5,0,0,1,low,sales,14224
0.41,0.55,2,148,3,0,0,1,low,sales,14225
0.36,0.56,2,137,3,0,0,1,low,sales,14226
0.38,0.54,2,143,3,0,0,1,low,sales,14227
0.45,0.47,2,160,3,0,0,1,low,sales,14228
0.78,0.99,4,255,6,0,0,1,low,sales,14229
0.45,0.51,2,160,3,1,1,1,low,sales,14230
0.76,0.89,5,262,5,0,0,1,low,sales,14231
0.11,0.83,6,282,4,0,0,1,low,sales,14232
0.38,0.55,2,147,3,0,0,1,low,sales,14233
0.09,0.95,6,304,4,0,0,1,low,sales,14234
0.46,0.57,2,139,3,0,0,1,low,sales,14235
0.4,0.53,2,158,3,0,0,1,low,sales,14236
0.89,0.92,5,242,5,0,0,1,low,sales,14237
0.82,0.87,4,239,5,0,0,1,low,sales,14238
0.4,0.49,2,135,3,0,0,1,low,sales,14239
0.41,0.46,2,128,3,0,0,1,low,accounting,14240
0.38,0.5,2,132,3,0,0,1,low,accounting,14241
0.09,0.62,6,294,4,0,0,1,low,accounting,14242
0.45,0.57,2,134,3,0,0,1,low,hr,14243
0.4,0.51,2,145,3,0,0,1,low,hr,14244
0.45,0.55,2,140,3,0,0,1,low,hr,14245
0.84,0.87,4,246,6,0,0,1,low,hr,14246
0.1,0.94,6,255,4,0,0,1,low,technical,14247
0.38,0.46,2,137,3,0,0,1,low,technical,14248
0.45,0.5,2,126,3,0,0,1,low,technical,14249
0.11,0.89,6,306,4,0,0,1,low,technical,14250
0.41,0.54,2,152,3,0,0,1,low,technical,14251
0.87,0.88,5,269,5,0,0,1,low,technical,14252
0.45,0.48,2,158,3,0,0,1,low,technical,14253
0.4,0.46,2,127,3,0,0,1,low,technical,14254
0.1,0.8,7,281,4,0,0,1,low,technical,14255
0.09,0.89,6,276,4,0,0,1,low,technical,14256
0.84,0.74,3,182,4,0,0,1,low,technical,14257
0.4,0.55,2,147,3,0,0,1,low,support,14258
0.57,0.7,3,273,6,0,0,1,low,support,14259
0.4,0.54,2,148,3,0,0,1,low,support,14260
0.43,0.47,2,147,3,0,0,1,low,support,14261
0.13,0.78,6,152,2,0,0,1,low,support,14262
0.44,0.55,2,135,3,0,0,1,low,support,14263
0.38,0.55,2,134,3,0,0,1,low,support,14264
0.39,0.54,2,132,3,0,0,1,low,support,14265
0.1,0.92,7,307,4,0,0,1,low,support,14266
0.37,0.46,2,140,3,0,0,1,low,support,14267
0.11,0.94,7,255,4,0,0,1,low,support,14268
0.1,0.81,6,309,4,0,0,1,low,technical,14269
0.38,0.54,2,128,3,0,0,1,low,technical,14270
0.85,1,4,225,5,0,0,1,low,technical,14271
0.85,0.91,5,226,5,0,0,1,medium,management,14272
0.11,0.93,7,308,4,0,0,1,medium,IT,14273
0.1,0.95,6,244,5,0,0,1,medium,IT,14274
0.36,0.56,2,132,3,0,0,1,medium,IT,14275
0.11,0.94,6,286,4,0,0,1,medium,IT,14276
0.81,0.7,6,161,4,0,0,1,medium,IT,14277
0.43,0.54,2,153,3,0,0,1,medium,product_mng,14278
0.9,0.98,4,264,6,0,0,1,medium,product_mng,14279
0.76,0.86,5,223,5,1,0,1,medium,product_mng,14280
0.43,0.5,2,135,3,0,0,1,medium,product_mng,14281
0.74,0.99,2,277,3,0,0,1,medium,IT,14282
0.09,0.77,5,275,4,0,0,1,medium,product_mng,14283
0.45,0.49,2,149,3,0,0,1,high,product_mng,14284
0.09,0.87,7,295,4,0,0,1,low,product_mng,14285
0.11,0.97,6,277,4,0,0,1,medium,product_mng,14286
0.11,0.79,7,306,4,0,0,1,medium,product_mng,14287
0.1,0.83,6,295,4,0,0,1,medium,product_mng,14288
0.4,0.54,2,137,3,0,0,1,medium,marketing,14289
0.43,0.56,2,157,3,0,0,1,low,sales,14290
0.39,0.56,2,142,3,0,0,1,low,accounting,14291
0.45,0.54,2,140,3,0,0,1,low,support,14292
0.38,0.49,2,151,3,0,0,1,low,technical,14293
0.79,0.59,4,139,3,0,1,1,low,management,14294
0.84,0.85,4,249,6,0,0,1,low,marketing,14295
0.11,0.77,6,291,4,0,0,1,low,marketing,14296
0.11,0.87,6,305,4,0,0,1,low,marketing,14297
0.17,0.84,5,232,3,0,0,1,low,sales,14298
0.44,0.45,2,132,3,0,0,1,low,sales,14299
0.37,0.57,2,130,3,0,0,1,low,sales,14300
0.1,0.79,6,291,4,0,0,1,low,sales,14301
0.4,0.5,2,130,3,0,0,1,low,sales,14302
0.89,1,5,246,5,0,0,1,low,sales,14303
0.42,0.48,2,143,3,0,0,1,low,sales,14304
0.46,0.55,2,129,3,0,0,1,low,sales,14305
0.09,0.83,6,255,4,0,0,1,low,sales,14306
0.37,0.51,2,155,3,0,0,1,low,sales,14307
0.1,0.77,6,265,4,0,0,1,low,sales,14308
0.1,0.84,6,279,4,0,0,1,low,sales,14309
0.11,0.97,6,284,4,0,0,1,low,sales,14310
0.9,1,5,221,6,0,0,1,medium,sales,14311
0.38,0.52,2,154,3,0,0,1,medium,sales,14312
0.36,0.52,2,147,3,0,0,1,medium,sales,14313
0.42,0.46,2,150,3,0,0,1,medium,sales,14314
0.09,0.94,7,267,4,0,0,1,medium,sales,14315
0.43,0.52,2,158,3,0,0,1,medium,sales,14316
0.24,0.46,7,224,5,0,0,1,medium,accounting,14317
0.91,1,4,257,5,0,0,1,medium,accounting,14318
0.44,0.5,2,148,3,0,0,1,medium,accounting,14319
0.71,0.87,3,177,4,0,0,1,medium,hr,14320
0.4,0.49,2,155,3,0,0,1,medium,hr,14321
0.43,0.47,2,144,3,0,0,1,medium,hr,14322
0.09,0.85,6,289,4,0,0,1,high,hr,14323
0.43,0.52,2,160,3,0,0,1,low,technical,14324
0.9,0.96,4,258,5,0,0,1,medium,technical,14325
0.84,1,5,234,5,0,0,1,medium,technical,14326
0.37,0.48,2,137,3,0,0,1,medium,technical,14327
0.86,0.68,5,263,2,0,0,1,medium,technical,14328
0.11,0.84,6,251,4,0,0,1,low,technical,14329
0.37,0.57,2,133,3,0,0,1,low,technical,14330
0.4,0.46,2,132,3,0,0,1,low,technical,14331
0.14,0.62,4,158,4,1,0,1,low,technical,14332
0.4,0.46,2,135,3,0,0,1,low,technical,14333
0.75,1,4,216,6,0,0,1,low,technical,14334
0.11,0.84,6,300,5,1,0,1,low,support,14335
0.46,0.49,2,138,3,0,0,1,low,support,14336
0.11,0.92,6,260,4,0,0,1,low,support,14337
0.38,0.49,2,132,3,0,0,1,low,support,14338
0.7,0.89,3,183,5,0,0,1,low,support,14339
0.09,0.82,6,250,4,0,0,1,low,support,14340
0.37,0.45,2,151,3,0,0,1,low,support,14341
0.1,0.83,6,292,4,0,0,1,low,support,14342
0.38,0.57,2,140,3,0,0,1,low,support,14343
0.9,1,5,221,5,0,0,1,low,support,14344
0.44,0.51,2,138,3,0,0,1,low,support,14345
0.36,0.5,2,132,3,0,0,1,low,technical,14346
0.31,0.84,7,133,5,0,0,1,low,technical,14347
0.1,0.84,6,283,4,1,0,1,low,technical,14348
0.42,0.48,2,129,3,0,0,1,low,management,14349
0.74,1,4,249,5,0,0,1,low,IT,14350
0.73,0.87,5,257,5,0,0,1,low,IT,14351
0.09,0.96,6,245,4,0,0,1,low,IT,14352
0.45,0.53,2,155,3,0,0,1,low,IT,14353
0.11,0.8,6,256,4,0,0,1,low,IT,14354
0.37,0.47,2,152,3,0,0,1,low,product_mng,14355
0.84,0.99,4,267,5,0,0,1,low,product_mng,14356
0.41,0.46,2,151,3,0,0,1,low,product_mng,14357
0.76,0.92,4,239,5,0,0,1,low,product_mng,14358
0.11,0.87,6,306,4,0,0,1,low,IT,14359
0.84,0.88,4,263,5,1,0,1,low,marketing,14360
0.39,0.5,2,147,3,0,0,1,low,marketing,14361
0.11,0.91,6,278,4,0,0,1,low,marketing,14362
0.45,0.56,2,154,3,0,0,1,low,marketing,14363
0.37,0.52,2,143,3,0,0,1,low,marketing,14364
0.4,0.52,2,155,3,0,0,1,low,marketing,14365
0.39,0.48,2,160,3,0,0,1,low,sales,14366
0.11,0.8,6,304,4,0,0,1,low,accounting,14367
0.83,1,5,240,5,0,0,1,low,support,14368
0.11,0.92,6,305,4,0,0,1,low,technical,14369
0.39,0.5,2,136,3,0,0,1,low,management,14370
0.45,0.45,2,132,3,0,0,1,low,marketing,14371
0.1,0.95,7,301,4,0,0,1,low,marketing,14372
0.9,0.98,5,243,6,0,0,1,low,marketing,14373
0.45,0.51,2,147,3,0,0,1,low,sales,14374
0.79,0.89,5,239,5,0,0,1,low,sales,14375
0.9,0.99,5,260,5,0,0,1,low,sales,14376
0.11,0.84,7,296,4,0,0,1,low,sales,14377
0.43,0.55,2,129,3,0,0,1,low,sales,14378
0.31,0.54,5,132,5,0,0,1,low,sales,14379
0.32,0.5,2,135,5,0,0,1,low,sales,14380
0.45,0.57,2,158,3,0,0,1,low,sales,14381
0.81,0.99,4,259,5,0,0,1,low,sales,14382
0.41,0.46,2,160,3,0,1,1,low,sales,14383
0.11,0.78,7,278,4,0,0,1,low,sales,14384
0.1,0.88,6,284,4,0,0,1,low,sales,14385
0.7,0.53,2,274,4,0,0,1,low,sales,14386
0.54,0.74,4,164,2,0,0,1,low,sales,14387
0.41,0.48,2,148,3,0,0,1,low,sales,14388
0.38,0.5,2,140,3,0,0,1,medium,sales,14389
0.37,0.51,2,127,3,0,0,1,medium,sales,14390
0.11,0.85,6,308,5,0,0,1,medium,sales,14391
0.4,0.47,2,146,3,0,0,1,medium,sales,14392
0.1,0.84,6,261,4,0,0,1,medium,accounting,14393
0.89,0.99,5,257,5,0,0,1,medium,accounting,14394
0.11,0.8,6,285,4,0,0,1,medium,accounting,14395
0.36,0.55,2,141,3,0,0,1,medium,hr,14396
0.4,0.46,2,127,3,0,0,1,medium,hr,14397
0.09,0.85,6,297,4,0,0,1,medium,hr,14398
0.4,0.46,2,143,3,0,0,1,medium,hr,14399
0.37,0.55,2,152,3,0,0,1,medium,technical,14400
0.44,0.51,2,156,3,0,0,1,high,technical,14401
0.09,0.8,7,283,5,0,0,1,low,technical,14402
0.92,0.87,4,226,6,1,0,1,medium,technical,14403
0.74,0.91,4,232,5,0,0,1,medium,technical,14404
0.09,0.82,6,249,4,0,0,1,medium,technical,14405
0.89,0.95,4,275,5,0,0,1,medium,technical,14406
0.09,0.8,6,304,4,0,0,1,low,technical,14407
0.27,0.54,7,278,3,0,0,1,low,technical,14408
0.1,0.91,6,287,4,0,0,1,low,technical,14409
0.1,0.89,7,285,4,0,0,1,low,technical,14410
0.77,0.94,5,226,6,0,0,1,low,support,14411
0.9,0.82,5,259,5,0,0,1,low,support,14412
0.39,0.5,2,135,3,0,0,1,low,support,14413
0.76,1,5,219,5,0,0,1,low,support,14414
0.1,0.93,6,256,4,0,0,1,low,support,14415
0.87,0.9,5,254,6,0,0,1,low,support,14416
0.38,0.5,2,153,3,0,0,1,low,support,14417
0.77,0.99,5,228,5,0,0,1,low,support,14418
0.78,0.87,4,228,5,0,0,1,low,support,14419
0.44,0.5,2,128,3,0,0,1,low,support,14420
0.38,0.52,2,153,3,0,0,1,low,support,14421
0.43,0.46,2,156,3,0,0,1,low,technical,14422
0.39,0.5,4,294,3,0,0,1,low,technical,14423
0.88,1,5,219,5,0,0,1,low,technical,14424
0.45,0.46,2,153,3,0,0,1,low,management,14425
0.4,0.53,2,151,3,0,0,1,low,IT,14426
0.36,0.51,2,155,3,0,0,1,low,IT,14427
0.36,0.48,2,158,3,0,0,1,low,IT,14428
0.9,0.98,5,245,5,0,0,1,low,IT,14429
0.43,0.53,2,131,3,0,0,1,low,IT,14430
0.89,0.87,5,225,5,0,0,1,low,product_mng,14431
0.1,0.84,6,286,4,0,0,1,low,product_mng,14432
0.37,0.5,2,135,3,0,0,1,low,product_mng,14433
0.37,0.51,2,153,3,0,0,1,low,product_mng,14434
0.87,0.9,5,252,5,0,0,1,low,IT,14435
0.4,0.56,2,149,3,0,0,1,low,accounting,14436
0.9,0.97,4,258,5,0,0,1,low,accounting,14437
0.37,0.46,2,158,3,0,0,1,low,hr,14438
0.44,0.54,2,149,3,0,0,1,low,hr,14439
